-0.071430 -1.125000 0 0 0
-0.053573 -1.125000 0 0 0
-0.053573 -1.142856 0 0 0
-0.071430 -1.142856 0 0 0
-0.053570 -1.125000 0 0 0
-0.035714 -1.125000 0 0 0
-0.035714 -1.142856 0 0 0
-0.053570 -1.142856 0 0 0
-0.035714 -1.125000 0 0 0
-0.017857 -1.125000 0 0 0
-0.017857 -1.142856 0 0 0
-0.035714 -1.142856 0 0 0
-0.017857 -1.125000 0 0 0
-0.000002 -1.125000 0 0 0
-0.000002 -1.142856 0 0 0
-0.017857 -1.142856 0 0 0
-0.000002 -1.125000 0 0 0
0.017855 -1.125000 0 0 0
0.017855 -1.142856 0 0 0
-0.000002 -1.142856 0 0 0
0.017857 -1.125000 0 0 0
0.035714 -1.125000 0 0 0
0.035714 -1.142856 0 0 0
0.017857 -1.142856 0 0 0
0.035714 -1.125000 0 0 0
0.053571 -1.125000 0 0 0
0.053571 -1.142856 0 0 0
0.035714 -1.142856 0 0 0
0.053571 -1.125000 0 0 0
0.071427 -1.125000 0 0 0
0.071427 -1.142856 0 0 0
0.053571 -1.142856 0 0 0
-0.125000 -1.142856 0 0 0
-0.107143 -1.142856 0 0 0
-0.107143 -1.160713 0 0 0
-0.125000 -1.160713 0 0 0
-0.107143 -1.142856 0 0 0
-0.089286 -1.142856 0 0 0
-0.089286 -1.160713 0 0 0
-0.107143 -1.160713 0 0 0
-0.089286 -1.142856 0 0 0
-0.071430 -1.142856 0 0 0
-0.071430 -1.160713 0 0 0
-0.089286 -1.160713 0 0 0
-0.071430 -1.142856 0 0 0
-0.053573 -1.142856 0 0 0
-0.053573 -1.160713 0 0 0
-0.071430 -1.160713 0 0 0
-0.053570 -1.142856 0 0 0
-0.035714 -1.142856 0 0 0
-0.035714 -1.160713 0 0 0
-0.053570 -1.160713 0 0 0
-0.035714 -1.142856 0 0 0
-0.017857 -1.142856 0 0 0
-0.017857 -1.160713 0 0 0
-0.035714 -1.160713 0 0 0
-0.017857 -1.142856 0 0 0
-0.000002 -1.142856 0 0 0
-0.000002 -1.160713 0 0 0
-0.017857 -1.160713 0 0 0
-0.000002 -1.142856 0 0 0
0.017855 -1.142856 0 0 0
0.017855 -1.160713 0 0 0
-0.000002 -1.160713 0 0 0
0.017857 -1.142856 0 0 0
0.035714 -1.142856 0 0 0
0.035714 -1.160713 0 0 0
0.017857 -1.160713 0 0 0
0.035714 -1.142856 0 0 0
0.053571 -1.142856 0 0 0
0.053571 -1.160713 0 0 0
0.035714 -1.160713 0 0 0
0.053571 -1.142856 0 0 0
0.071427 -1.142856 0 0 0
0.071427 -1.160713 0 0 0
0.053571 -1.160713 0 0 0
0.071427 -1.142856 0 0 0
0.089283 -1.142856 0 0 0
0.089283 -1.160713 0 0 0
0.071427 -1.160713 0 0 0
0.089286 -1.142856 0 0 0
0.107143 -1.142856 0 0 0
0.107143 -1.160713 0 0 0
0.089286 -1.160713 0 0 0
0.107143 -1.142856 0 0 0
0.125000 -1.142856 0 0 0
0.125000 -1.160713 0 0 0
0.107143 -1.160713 0 0 0
-0.160715 -1.160713 0 0 0
-0.142859 -1.160713 0 0 0
-0.142859 -1.178569 0 0 0
-0.160715 -1.178569 0 0 0
-0.142859 -1.160713 0 0 0
-0.125002 -1.160713 0 0 0
-0.125002 -1.178569 0 0 0
-0.142859 -1.178569 0 0 0
-0.125000 -1.160713 0 0 0
-0.107143 -1.160713 0 0 0
-0.107143 -1.178569 0 0 0
-0.125000 -1.178569 0 0 0
-0.107143 -1.160713 0 0 0
-0.089286 -1.160713 0 0 0
-0.089286 -1.178569 0 0 0
-0.107143 -1.178569 0 0 0
-0.089286 -1.160713 0 0 0
-0.071430 -1.160713 0 0 0
-0.071430 -1.178569 0 0 0
-0.089286 -1.178569 0 0 0
-0.071430 -1.160713 218 223 233
-0.053573 -1.160713 218 223 233
-0.053573 -1.178569 218 223 233
-0.071430 -1.178569 218 223 233
-0.053570 -1.160713 218 223 233
-0.035714 -1.160713 218 223 233
-0.035714 -1.178569 218 223 233
-0.053570 -1.178569 218 223 233
-0.035714 -1.160713 218 223 233
-0.017857 -1.160713 218 223 233
-0.017857 -1.178569 218 223 233
-0.035714 -1.178569 218 223 233
-0.017857 -1.160713 218 223 233
-0.000002 -1.160713 218 223 233
-0.000002 -1.178569 218 223 233
-0.017857 -1.178569 218 223 233
-0.000002 -1.160713 218 223 233
0.017855 -1.160713 218 223 233
0.017855 -1.178569 218 223 233
-0.000002 -1.178569 218 223 233
0.017857 -1.160713 218 223 233
0.035714 -1.160713 218 223 233
0.035714 -1.178569 218 223 233
0.017857 -1.178569 218 223 233
0.035714 -1.160713 218 223 233
0.053571 -1.160713 218 223 233
0.053571 -1.178569 218 223 233
0.035714 -1.178569 218 223 233
0.053571 -1.160713 218 223 233
0.071427 -1.160713 218 223 233
0.071427 -1.178569 218 223 233
0.053571 -1.178569 218 223 233
0.071427 -1.160713 0 0 0
0.089283 -1.160713 0 0 0
0.089283 -1.178569 0 0 0
0.071427 -1.178569 0 0 0
0.089286 -1.160713 0 0 0
0.107143 -1.160713 0 0 0
0.107143 -1.178569 0 0 0
0.089286 -1.178569 0 0 0
0.107143 -1.160713 0 0 0
0.125000 -1.160713 0 0 0
0.125000 -1.178569 0 0 0
0.107143 -1.178569 0 0 0
0.125000 -1.160713 0 0 0
0.142855 -1.160713 0 0 0
0.142855 -1.178569 0 0 0
0.125000 -1.178569 0 0 0
0.142855 -1.160713 0 0 0
0.160712 -1.160713 0 0 0
0.160712 -1.178569 0 0 0
0.142855 -1.178569 0 0 0
-0.196427 -1.178573 0 0 0
-0.178571 -1.178573 0 0 0
-0.178571 -1.196428 0 0 0
-0.196427 -1.196428 0 0 0
-0.178571 -1.178573 0 0 0
-0.160715 -1.178573 0 0 0
-0.160715 -1.196428 0 0 0
-0.178571 -1.196428 0 0 0
-0.160715 -1.178573 0 0 0
-0.142859 -1.178573 0 0 0
-0.142859 -1.196428 0 0 0
-0.160715 -1.196428 0 0 0
-0.142859 -1.178573 0 0 0
-0.125002 -1.178573 0 0 0
-0.125002 -1.196428 0 0 0
-0.142859 -1.196428 0 0 0
-0.125000 -1.178573 218 223 233
-0.107143 -1.178573 218 223 233
-0.107143 -1.196428 218 223 233
-0.125000 -1.196428 218 223 233
-0.107143 -1.178573 218 223 233
-0.089286 -1.178573 218 223 233
-0.089286 -1.196428 218 223 233
-0.107143 -1.196428 218 223 233
-0.089286 -1.178573 218 223 233
-0.071430 -1.178573 218 223 233
-0.071430 -1.196428 218 223 233
-0.089286 -1.196428 218 223 233
-0.071430 -1.178573 218 223 233
-0.053573 -1.178573 218 223 233
-0.053573 -1.196428 218 223 233
-0.071430 -1.196428 218 223 233
-0.053570 -1.178573 218 223 233
-0.035714 -1.178573 218 223 233
-0.035714 -1.196428 218 223 233
-0.053570 -1.196428 218 223 233
-0.035714 -1.178573 218 223 233
-0.017857 -1.178573 218 223 233
-0.017857 -1.196428 218 223 233
-0.035714 -1.196428 218 223 233
-0.017857 -1.178573 218 223 233
-0.000002 -1.178573 218 223 233
-0.000002 -1.196428 218 223 233
-0.017857 -1.196428 218 223 233
-0.000002 -1.178573 218 223 233
0.017855 -1.178573 218 223 233
0.017855 -1.196428 218 223 233
-0.000002 -1.196428 218 223 233
0.017857 -1.178573 218 223 233
0.035714 -1.178573 218 223 233
0.035714 -1.196428 218 223 233
0.017857 -1.196428 218 223 233
0.035714 -1.178573 218 223 233
0.053571 -1.178573 218 223 233
0.053571 -1.196428 218 223 233
0.035714 -1.196428 218 223 233
0.053571 -1.178573 218 223 233
0.071427 -1.178573 218 223 233
0.071427 -1.196428 218 223 233
0.053571 -1.196428 218 223 233
0.071427 -1.178573 218 223 233
0.089283 -1.178573 218 223 233
0.089283 -1.196428 218 223 233
0.071427 -1.196428 218 223 233
0.089286 -1.178573 218 223 233
0.107143 -1.178573 218 223 233
0.107143 -1.196428 218 223 233
0.089286 -1.196428 218 223 233
0.107143 -1.178573 218 223 233
0.125000 -1.178573 218 223 233
0.125000 -1.196428 218 223 233
0.107143 -1.196428 218 223 233
0.125000 -1.178573 0 0 0
0.142855 -1.178573 0 0 0
0.142855 -1.196428 0 0 0
0.125000 -1.196428 0 0 0
0.142855 -1.178573 0 0 0
0.160712 -1.178573 0 0 0
0.160712 -1.196428 0 0 0
0.142855 -1.196428 0 0 0
0.160715 -1.178573 0 0 0
0.178571 -1.178573 0 0 0
0.178571 -1.196428 0 0 0
0.160715 -1.196428 0 0 0
0.178571 -1.178573 0 0 0
0.196427 -1.178573 0 0 0
0.196427 -1.196428 0 0 0
0.178571 -1.196428 0 0 0
-0.214287 -1.196428 0 0 0
-0.196431 -1.196428 0 0 0
-0.196431 -1.214285 0 0 0
-0.214287 -1.214285 0 0 0
-0.196427 -1.196428 0 0 0
-0.178571 -1.196428 0 0 0
-0.178571 -1.214285 0 0 0
-0.196427 -1.214285 0 0 0
-0.178571 -1.196428 0 0 0
-0.160715 -1.196428 0 0 0
-0.160715 -1.214285 0 0 0
-0.178571 -1.214285 0 0 0
-0.160715 -1.196428 218 223 233
-0.142859 -1.196428 218 223 233
-0.142859 -1.214285 218 223 233
-0.160715 -1.214285 218 223 233
-0.142859 -1.196428 218 223 233
-0.125002 -1.196428 218 223 233
-0.125002 -1.214285 218 223 233
-0.142859 -1.214285 218 223 233
-0.125000 -1.196428 179 184 209
-0.107143 -1.196428 179 184 209
-0.107143 -1.214285 179 184 209
-0.125000 -1.214285 179 184 209
-0.107143 -1.196428 218 223 233
-0.089286 -1.196428 218 223 233
-0.089286 -1.214285 218 223 233
-0.107143 -1.214285 218 223 233
-0.089286 -1.196428 218 223 233
-0.071430 -1.196428 218 223 233
-0.071430 -1.214285 218 223 233
-0.089286 -1.214285 218 223 233
-0.071430 -1.196428 218 223 233
-0.053573 -1.196428 218 223 233
-0.053573 -1.214285 218 223 233
-0.071430 -1.214285 218 223 233
-0.053570 -1.196428 218 223 233
-0.035714 -1.196428 218 223 233
-0.035714 -1.214285 218 223 233
-0.053570 -1.214285 218 223 233
-0.035714 -1.196428 218 223 233
-0.017857 -1.196428 218 223 233
-0.017857 -1.214285 218 223 233
-0.035714 -1.214285 218 223 233
-0.017857 -1.196428 218 223 233
-0.000002 -1.196428 218 223 233
-0.000002 -1.214285 218 223 233
-0.017857 -1.214285 218 223 233
-0.000002 -1.196428 218 223 233
0.017855 -1.196428 218 223 233
0.017855 -1.214285 218 223 233
-0.000002 -1.214285 218 223 233
0.017857 -1.196428 218 223 233
0.035714 -1.196428 218 223 233
0.035714 -1.214285 218 223 233
0.017857 -1.214285 218 223 233
0.035714 -1.196428 218 223 233
0.053571 -1.196428 218 223 233
0.053571 -1.214285 218 223 233
0.035714 -1.214285 218 223 233
0.053571 -1.196428 218 223 233
0.071427 -1.196428 218 223 233
0.071427 -1.214285 218 223 233
0.053571 -1.214285 218 223 233
0.071427 -1.196428 218 223 233
0.089283 -1.196428 218 223 233
0.089283 -1.214285 218 223 233
0.071427 -1.214285 218 223 233
0.089286 -1.196428 218 223 233
0.107143 -1.196428 218 223 233
0.107143 -1.214285 218 223 233
0.089286 -1.214285 218 223 233
0.107143 -1.196428 218 223 233
0.125000 -1.196428 218 223 233
0.125000 -1.214285 218 223 233
0.107143 -1.214285 218 223 233
0.125000 -1.196428 218 223 233
0.142855 -1.196428 218 223 233
0.142855 -1.214285 218 223 233
0.125000 -1.214285 218 223 233
0.142855 -1.196428 218 223 233
0.160712 -1.196428 218 223 233
0.160712 -1.214285 218 223 233
0.142855 -1.214285 218 223 233
0.160715 -1.196428 0 0 0
0.178571 -1.196428 0 0 0
0.178571 -1.214285 0 0 0
0.160715 -1.214285 0 0 0
0.178571 -1.196428 0 0 0
0.196427 -1.196428 0 0 0
0.196427 -1.214285 0 0 0
0.178571 -1.214285 0 0 0
0.196427 -1.196428 0 0 0
0.214283 -1.196428 0 0 0
0.214283 -1.214285 0 0 0
0.196427 -1.214285 0 0 0
-0.250000 -1.214285 0 0 0
-0.232142 -1.214285 0 0 0
-0.232142 -1.232141 0 0 0
