0.10266 -0.715115 115 191 47
0.32119 -0.715115 115 191 47
0.32119 0.999929 115 191 47
0.10266 0.999929 115 191 47
0.25683 -0.707744 88 127 32
0.31901 -0.707744 88 127 32
0.31901 0.999964 88 127 32
0.25683 0.999964 88 127 32
0.27161 -0.708247 116 191 45
0.28763 -0.708247 116 191 45
0.28763 0.999953 116 191 45
0.27161 0.999953 116 191 45
0.0227 -0.713395 156 231 90
0.10264 -0.713401 156 231 90
0.10269 0.999915 156 231 90
0.02274 0.999921 156 231 90
0.01389 -0.726383 0 0 0
0.02735 -0.726383 0 0 0
0.02735 0.999944 0 0 0
0.01389 0.999944 0 0 0
0.31156 -0.726322 0 0 0
0.32502 -0.726322 0 0 0
0.32502 1 0 0 0
0.31156 1 0 0 0
0.03899 -0.71254 227 254 138
0.05411 -0.71254 227 254 138
0.05411 0.99991 227 254 138
0.03899 0.99991 227 254 138
0.12218 -0.714257 156 231 90
0.13865 -0.714257 156 231 90
0.13865 0.999932 156 231 90
0.12218 0.999932 156 231 90
0.0071 -0.982647 156 231 87
0.33125 -0.982647 156 231 87
0.33125 -0.737293 156 231 87
0.0071 -0.737293 156 231 87
0.11681 -0.958608 116 191 48
0.3308 -0.958608 116 191 48
0.3308 -0.735618 116 191 48
0.11681 -0.735618 116 191 48
0.09178 -0.961233 115 192 47
0.10419 -0.961233 115 192 47
0.10419 -0.740418 115 192 47
0.09178 -0.740418 115 192 47
0.27101 -0.958422 87 129 30
0.28531 -0.958422 87 129 30
0.28531 -0.734627 87 129 30
0.27101 -0.734627 87 129 30
0.30215 -0.958034 87 129 30
0.32666 -0.958034 87 129 30
0.32666 -0.73953 87 129 30
0.30215 -0.73953 87 129 30
0.02637 -0.981391 230 255 140
0.03861 -0.981391 230 255 140
0.03861 -0.741061 230 255 140
0.02637 -0.741061 230 255 140
0.03589 -0.97877 230 255 140
0.19796 -0.97877 230 255 140
0.19796 -0.958145 230 255 140
0.03589 -0.958145 230 255 140
0 -0.996215 0 2 0
0.01154 -0.996215 0 2 0
0.01154 -0.724432 0 2 0
0 -0.724432 0 2 0
0.00064 -0.996215 0 2 0
0.33596 -0.996215 0 2 0
0.33596 -0.977268 0 2 0
0.00064 -0.977268 0 2 0
0.01154 -0.748116 28 79 52
0.3273 -0.748116 28 79 52
0.3273 -0.726208 28 79 52
0.01154 -0.726208 28 79 52
0.32659 -0.996089 0 2 0
0.33814 -0.996089 0 2 0
0.33814 -0.724305 0 2 0
0.32659 -0.724305 0 2 0
0.01572 -0.726407 0 0 0
0.32332 -0.726407 0 0 0
0.32332 -0.705053 0 0 0
0.01572 -0.705053 0 0 0
